"tier_list_id","book_id","tier_grade","sort_order"
"65","119","B","468"
"65","950","C","945"
"65","772","B","413"
"65","594","A","890"
"65","416","C","358"
"65","238","B","835"
"65","60","A","303"
"65","891","B","780"
"65","713","A","248"
"65","535","D","725"
"65","357","B","193"
"65","179","A","670"
"65","1","D","138"
"65","832","B","615"
"65","654","S","83"
"65","476","C","560"
"65","298","B","28"
"65","120","D","505"
"65","951","B","982"
"65","773","S","450"
"66","372","C","791"
"66","327","D","135"
"66","435","A","95"
"66","436","C","132"
"66","277","B","303"
"66","385","C","263"
"66","332","B","320"
"66","387","C","337"
"66","334","C","394"
"66","388","B","374"
"66","335","A","431"
"66","337","A","505"
"66","391","D","485"
"66","392","B","522"
"66","339","B","579"
"66","393","D","559"
"66","340","C","616"
"66","341","B","653"
"66","448","A","576"
"66","396","B","670"
"66","343","B","727"
"66","397","S","707"
"66","345","B","801"
"66","346","S","838"
"67","1","B","1003"
"67","2","D","31"
"67","3","B","68"
"67","4","S","105"
"67","5","B","142"
"67","6","S","179"
"67","7","B","216"
"68","1","S","80"
"68","2","B","117"
"68","3","S","154"
"68","148","D","474"
"68","4","B","191"
"68","149","B","511"
"68","5","A","228"
"68","150","D","548"
"68","6","C","265"
"68","151","B","585"
"68","7","A","302"
"68","152","S","622"
"68","153","B","659"
"68","154","A","696"
"68","155","B","733"
"68","156","A","770"
"68","157","C","807"
"68","158","A","844"
"68","159","C","881"
"68","160","A","918"
"68","161","C","955"
"68","162","B","992"
"68","163","C","20"
"68","164","B","57"
"69","367","A","548"
"69","368","C","585"
"69","369","B","622"
"69","370","C","659"
"69","371","B","696"
"69","372","D","733"
"69","373","B","770"
"69","374","D","807"
"69","375","B","844"
"69","376","S","881"
"69","377","B","918"
"69","378","A","955"
"69","379","B","992"
"69","380","A","20"
"69","381","C","57"
"69","382","A","94"
"69","383","C","131"
"69","384","A","168"
"69","385","C","205"
"69","386","B","242"
"69","387","C","279"
"69","388","B","316"
"69","389","D","353"
"69","390","B","390"
"70","831","C","649"
"70","653","B","117"
"70","475","A","594"
"70","297","C","62"
"70","119","B","539"
"70","950","C","7"
"70","772","B","484"
"70","594","A","961"
"70","416","C","429"
"70","238","B","906"
"70","60","A","374"
"70","891","B","851"
"70","713","A","319"
"70","535","D","796"
"70","357","B","264"
"70","179","A","741"
"70","1","C","209"
"70","832","B","686"
"70","654","D","154"
"70","476","B","631"
"70","298","A","99"
"70","120","D","576"
"70","951","B","44"
"70","773","S","521"
"71","372","C","862"
"71","327","D","206"
"71","435","A","166"
"71","436","C","203"
"71","277","B","374"
"71","385","C","334"
"71","332","B","391"
"71","387","C","408"
"71","334","C","465"
"71","388","A","445"
"71","335","A","502"
"71","337","A","576"
"71","391","C","556"
"71","392","B","593"
"71","339","B","650"
"71","393","D","630"
"71","340","C","687"
"71","341","B","724"
"71","448","S","647"
"71","396","B","741"
"71","343","B","798"
"71","397","S","778"
"71","345","B","872"
"71","346","S","909"
"72","1","B","65"
"72","2","D","102"
"72","3","B","139"
"72","4","D","176"
"72","5","B","213"
"72","6","S","250"
"72","7","B","287"
"73","1","D","151"
"73","2","B","188"
"73","3","S","225"
"73","148","C","545"
"73","4","B","262"
"73","149","B","582"
"73","5","A","299"
"73","150","D","619"
"73","6","B","336"
"73","151","B","656"
"73","7","A","373"
"73","152","S","693"
"73","153","B","730"
"73","154","S","767"
"73","155","B","804"
"73","156","A","841"
"73","157","C","878"
"73","158","A","915"
"73","159","C","952"
"73","160","A","989"
"73","161","C","17"
"73","162","B","54"
"73","163","C","91"
"73","164","B","128"
"74","367","A","619"
"74","368","C","656"
"74","369","B","693"
"74","370","C","730"
"74","371","B","767"
"74","372","D","804"
"74","373","B","841"
"74","374","D","878"
"74","375","B","915"
"74","376","S","952"
"74","377","B","989"
"74","378","S","17"
"74","379","B","54"
"74","380","A","91"
"74","381","C","128"
"74","382","A","165"
"74","383","C","202"
"74","384","A","239"
"74","385","C","276"
"74","386","B","313"
"74","387","C","350"
"74","388","B","387"
"74","389","D","424"
"74","390","B","461"
"75","831","C","720"
"75","653","B","188"
"75","475","S","665"
"75","297","C","133"
"75","119","B","610"
"75","950","C","78"
"75","772","B","555"
"75","594","A","23"
"75","416","C","500"
"75","238","B","977"
"75","60","A","445"
"75","891","B","922"
"75","713","A","390"
"75","535","C","867"
"75","357","B","335"
"75","179","A","812"
"75","1","C","280"
"75","832","A","757"
"75","654","D","225"
"75","476","B","702"
"75","298","A","170"
"75","120","D","647"
"75","951","B","115"
"75","773","S","592"
"76","372","C","933"
"76","327","D","277"
"76","435","A","237"
"76","436","C","274"
"76","277","B","445"
"76","385","C","405"
"76","332","B","462"
"76","387","C","479"
"76","334","B","536"
"76","388","A","516"
"76","335","A","573"
"76","337","A","647"
"76","391","C","627"
"76","392","B","664"
"76","339","A","721"
"76","393","D","701"
"76","340","C","758"
"76","341","B","795"
"76","448","S","718"
"76","396","B","812"
"76","343","B","869"
"76","397","S","849"
"76","345","B","943"
"76","346","D","980"
"77","615","C","886"
"77","584","B","748"
"77","585","D","785"
"77","591","A","1007"
"77","592","C","35"
"77","593","A","72"
"77","596","C","183"
"77","597","B","220"
"77","598","C","257"
"77","599","B","294"
"77","600","D","331"
"77","602","D","405"
"77","605","B","516"
"77","606","S","553"
"77","607","B","590"
"77","608","A","627"
"77","609","C","664"
"77","610","A","701"
"77","611","C","738"
"77","613","C","812"
"78","1","B","136"
"78","2","D","173"
"78","3","B","210"
"78","4","D","247"
"78","5","B","284"
"78","6","S","321"
"78","7","B","358"
"79","1","D","222"
"79","2","B","259"
"79","3","S","296"
"79","148","C","616"
"79","4","B","333"
"79","149","B","653"
"79","5","S","370"
"79","150","D","690"
"79","6","B","407"
"79","151","B","727"
"79","7","A","444"
"79","152","D","764"
"79","153","B","801"
"79","154","S","838"
"79","155","B","875"
"79","156","A","912"
"79","157","B","949"
"79","158","A","986"
"79","159","C","14"
"79","160","A","51"
"79","161","C","88"
"79","162","A","125"
"79","163","C","162"
"79","164","B","199"
"80","367","A","690"
"80","368","C","727"
"80","369","A","764"
"80","370","C","801"
"80","371","B","838"
"80","372","C","875"
"80","373","B","912"
"80","374","D","949"
"80","375","B","986"
"80","376","D","14"
"80","377","B","51"
"80","378","S","88"
"80","379","B","125"
"80","380","A","162"
"80","381","B","199"
"80","382","A","236"
"80","383","C","273"
"80","384","A","310"
"80","385","C","347"
"80","386","A","384"
"80","387","C","421"
"80","388","B","458"
"80","389","C","495"
"80","390","B","532"
"81","621","A","41"
"81","233","B","820"
"81","854","B","590"
"81","466","D","360"
"81","78","B","130"
"81","699","B","909"
"81","311","C","679"
"81","932","D","449"
"81","544","B","219"
"81","156","C","998"
"81","777","C","768"
"81","389","A","538"
"81","1","B","308"
"81","622","C","78"
"81","234","S","857"
"81","855","A","627"
"81","467","B","397"
"81","79","C","167"
"81","700","S","946"
"81","312","B","716"
"81","933","B","486"
"81","545","C","256"
"81","157","A","26"
"81","778","B","805"
"82","372","C","1004"
"82","327","C","348"
"82","435","A","308"
"82","436","C","345"
"82","277","B","516"
"82","385","B","476"
"82","332","B","533"
"82","387","C","550"
"82","334","B","607"
"82","388","A","587"
"82","335","A","644"
"82","337","A","718"
"82","391","C","698"
"82","392","B","735"
"82","339","A","792"
"82","393","C","772"
"82","340","C","829"
"82","341","B","866"
"82","448","S","789"
"82","396","B","883"
"82","343","B","940"
"82","397","D","920"
"82","345","B","5"
"82","346","D","42"
"83","615","C","957"
"83","584","B","819"
"83","585","D","856"
"83","591","A","69"
"83","592","B","106"
"83","593","A","143"
"83","596","C","254"
"83","597","A","291"
"83","598","C","328"
"83","599","B","365"
"83","600","C","402"
"83","602","D","476"
"83","605","B","587"
"83","606","S","624"
"83","607","B","661"
"83","608","A","698"
"83","609","B","735"
"83","610","A","772"
"83","611","C","809"
"83","613","C","883"
"84","1","B","207"
"84","2","C","244"
"84","3","B","281"
"84","4","D","318"
"84","5","B","355"
"84","6","D","392"
"84","7","B","429"
"85","236","A","873"
"85","237","C","910"
"85","238","A","947"
"85","239","C","984"
"85","240","B","12"
"85","241","C","49"
"85","242","B","86"
"85","243","C","123"
"85","244","B","160"
"85","245","D","197"
"85","246","B","234"
"85","247","S","271"
"85","248","B","308"
"85","249","S","345"
"85","250","B","382"
"85","251","A","419"
"85","252","C","456"
"85","253","A","493"
"85","254","C","530"
"85","255","A","567"
"85","256","C","604"
"85","257","B","641"
"85","258","C","678"
"85","259","B","715"
"86","367","A","761"
"86","368","C","798"
"86","369","A","835"
"86","370","C","872"
"86","371","B","909"
"86","372","C","946"
"86","373","B","983"
"86","374","D","11"
"86","375","B","48"
"86","376","D","85"
"86","377","B","122"
"86","378","S","159"
"86","379","B","196"
"86","380","S","233"
"86","381","B","270"
"86","382","A","307"
"86","383","C","344"
"86","384","A","381"
"86","385","C","418"
"86","386","A","455"
"86","387","C","492"
"86","388","B","529"
"86","389","C","566"
"86","390","B","603"
"87","621","A","112"
"87","233","B","891"
"87","854","B","661"
"87","466","D","431"
"87","78","B","201"
"87","699","B","980"
"87","311","C","750"
"87","932","D","520"
"87","544","A","290"
"87","156","C","60"
"87","777","C","839"
"87","389","A","609"
"87","1","B","379"
"87","622","B","149"
"87","234","D","928"
"87","855","A","698"
"87","467","B","468"
"87","79","C","238"
"87","700","D","8"
"87","312","B","787"
"87","933","B","557"
"87","545","C","327"
"87","157","A","97"
"87","778","B","876"
"88","372","C","66"
"88","327","C","419"
"88","435","A","379"
"88","436","B","416"
"88","277","B","587"
"88","385","B","547"
"88","332","B","604"
"88","387","C","621"
"88","334","B","678"
"88","388","A","658"
"88","335","A","715"
"88","337","A","789"
"88","391","C","769"
"88","392","B","806"
"88","339","A","863"
"88","393","C","843"
"88","340","C","900"
"88","341","A","937"
"88","448","D","860"
"88","396","B","954"
"88","343","B","2"
"88","397","D","991"
"88","345","B","76"
"88","346","D","113"
"89","615","C","19"
"89","584","B","890"
"89","585","C","927"
"89","591","S","140"
"89","592","B","177"
"89","593","A","214"
"89","596","C","325"
"89","597","A","362"
"89","598","C","399"
"89","599","B","436"
"89","600","C","473"
"89","602","D","547"
"89","605","B","658"
"89","606","S","695"
"89","607","B","732"
"89","608","S","769"
"89","609","B","806"
"89","610","A","843"
"89","611","C","880"
"89","613","C","954"
"90","1","B","278"
"90","2","C","315"
"90","3","B","352"
"90","4","D","389"
"90","5","B","426"
"90","6","D","463"
"90","7","B","500"
"91","236","A","944"
"91","237","C","981"
"91","238","A","9"
"91","239","C","46"
"91","240","A","83"
"91","241","C","120"
"91","242","B","157"
"91","243","C","194"
"91","244","B","231"
"91","245","D","268"
"91","246","B","305"
"91","247","D","342"
"91","248","B","379"
"91","249","S","416"
"91","250","B","453"
"91","251","A","490"
"91","252","B","527"
"91","253","A","564"
"91","254","C","601"
"91","255","A","638"
"91","256","C","675"
"91","257","A","712"
"91","258","C","749"
"91","259","B","786"
"92","367","A","832"
"92","368","C","869"
"92","369","A","906"
"92","370","C","943"
"92","371","A","980"
"92","372","C","8"
"92","373","B","45"
"92","374","C","82"
"92","375","B","119"
"92","376","D","156"
"92","377","B","193"
"92","378","D","230"
"92","379","B","267"
"92","380","S","304"
"92","381","B","341"
"92","382","A","378"
"92","383","B","415"
"92","384","A","452"
"92","385","C","489"
"92","386","A","526"
"92","387","C","563"
"92","388","A","600"
"92","389","C","637"
"92","390","B","674"
"93","621","S","183"
"93","233","B","962"
"93","854","B","732"
"93","466","D","502"
"93","78","A","272"
"93","699","B","42"
"93","311","C","821"
"93","932","D","591"
"93","544","A","361"
"93","156","B","131"
"93","777","C","910"
"93","389","A","680"
"93","1","B","450"
"93","622","B","220"
"93","234","D","999"
"93","855","S","769"
"93","467","B","539"
"93","79","C","309"
"93","700","D","79"
"93","312","B","858"
"93","933","B","628"
"93","545","C","398"
"93","157","A","168"
"93","778","A","947"
"94","372","C","137"
"94","327","C","490"
"94","435","S","450"
"94","436","B","487"
"94","277","B","658"
"94","385","B","618"
"94","332","B","675"
"94","387","B","692"
"94","334","B","749"
"94","388","A","729"
"94","335","S","786"
"94","337","A","860"
"94","391","C","840"
"94","392","A","877"
"94","339","A","934"
"94","393","C","914"
"94","340","C","971"
"94","341","A","1008"
"94","448","D","931"
"94","396","B","16"
"94","343","B","73"
"94","397","D","53"
"94","345","B","147"
"94","346","D","184"
"95","615","C","90"
"95","584","B","961"
"95","585","C","998"
"95","591","S","211"
"95","592","B","248"
"95","593","A","285"
"95","596","C","396"
"95","597","A","433"
"95","598","C","470"
"95","599","A","507"
"95","600","C","544"
"95","602","C","618"
"95","605","B","729"
"95","606","D","766"
"95","607","B","803"
"95","608","S","840"
"95","609","B","877"
"95","610","A","914"
"95","611","B","951"
"95","613","C","16"
"96","1","A","349"
"96","2","C","386"
"96","3","B","423"
"96","4","C","460"
"96","5","B","497"
"96","6","D","534"
"96","7","B","571"
"97","236","A","6"
"97","237","C","43"
"97","238","A","80"
"97","239","C","117"
"97","240","A","154"
"97","241","C","191"
"97","242","B","228"
"97","243","C","265"
"97","244","B","302"
"97","245","C","339"
"97","246","B","376"
"97","247","D","413"
"97","248","B","450"
"97","249","S","487"
"97","250","B","524"
"97","251","S","561"
"97","252","B","598"
"97","253","A","635"
"97","254","C","672"
"97","255","A","709"
"97","256","C","746"
"97","257","A","783"
"97","258","C","820"
"97","259","B","857"
"98","367","A","903"
"98","368","C","940"
"98","369","A","977"
"98","370","C","5"
"98","371","A","42"
"98","372","C","79"
"98","373","B","116"
"98","374","C","153"
"98","375","B","190"
"98","376","D","227"
"98","377","B","264"
"98","378","D","301"
"98","379","B","338"
"98","380","S","375"
"98","381","B","412"
"98","382","S","449"
"98","383","B","486"
"98","384","A","523"
"98","385","C","560"
"98","386","A","597"
"98","387","C","634"
"98","388","A","671"
"98","389","C","708"
"98","390","B","745"
"99","621","S","254"
"99","233","B","24"
"99","854","B","803"
"99","466","C","573"
"99","78","A","343"
"99","699","B","113"
"99","311","C","892"
"99","932","C","662"
"99","544","A","432"
"99","156","B","202"
"99","777","C","981"
"99","389","S","751"
"99","1","B","521"
"99","622","B","291"
"99","234","D","61"
"99","855","S","840"
"99","467","B","610"
"99","79","C","380"
"99","700","D","150"
"99","312","A","929"
"99","933","B","699"
"99","545","C","469"
"99","157","A","239"
"99","778","A","9"
"100","831","B","1004"
"100","653","A","472"
"100","475","D","949"
"100","297","B","417"
"100","119","A","894"
"100","950","C","362"
"100","772","B","839"
"100","594","S","307"
"100","416","C","784"
"100","238","B","252"
"100","60","S","729"
"100","891","B","197"
"100","713","S","674"
"100","535","C","142"
"100","357","B","619"
"100","179","S","87"
"100","1","C","564"
"100","832","A","32"
"100","654","C","509"
"100","476","B","986"
"100","298","A","454"
"100","120","C","931"
"100","951","A","399"
"100","773","C","876"
"101","615","C","161"
"101","584","B","23"
"101","585","C","60"
"101","591","S","282"
"101","592","B","319"
"101","593","S","356"
"101","596","C","467"
"101","597","A","504"
"101","598","C","541"
"101","599","A","578"
"101","600","C","615"
"101","602","C","689"
"101","605","B","800"
"101","606","D","837"
"101","607","B","874"
"101","608","S","911"
"101","609","B","948"
"101","610","S","985"
"101","611","B","13"
"101","613","C","87"
"102","1","A","420"
"102","2","C","457"
"102","3","B","494"
"102","4","C","531"
"102","5","B","568"
"102","6","D","605"
"102","7","B","642"
"103","236","S","77"
"103","237","B","114"
"103","238","A","151"
"103","239","C","188"
"103","240","A","225"
"103","241","C","262"
"103","242","A","299"
"103","243","C","336"
"103","244","B","373"
"103","245","C","410"
"103","246","B","447"
"103","247","D","484"
"103","248","B","521"
"103","249","D","558"
"103","250","B","595"
"103","251","S","632"
"103","252","B","669"
"103","253","A","706"
